ItemGroup,Item,Site,Item_location,Family_Code,Week,Year,Week_Year,Demand,Prod_Start,POs,R_Create_Date,Receipts,Inventory_PO,Inventory_R,Demand_I,Demand_R,Demand_RI,Inventory_D,Inventory,Transfer_In,Transfer_Out,SS_Weeks,WOS,Sim_Inv,Sim_WOS,VendorId,Week_Date
MWE,20044869015,3210,20044869015_3210,1008,14,2024,14_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,4/7/2024
MWE,20044869016,3200,20044869016_3200,1008,14,2024,14_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,16,16,20008777,4/7/2024
MWE,20044869015,3200,20044869015_3200,1008,14,2024,14_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,3,3,20008777,4/7/2024
MWE,20044869016,3210,20044869016_3210,1008,14,2024,14_2024,1,0,0,10/19/2023,2,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,4/7/2024
MWE,20044869015,3000,20044869015_3000,1008,15,2024,15_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,-2,-2,20008777,4/14/2024
MWE,20044869016,3220,20044869016_3220,1008,15,2024,15_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,4/14/2024
MWE,20044869015,3010,20044869015_3010,1008,15,2024,15_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,4/14/2024
MWE,20044869015,3220,20044869015_3220,1008,15,2024,15_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,4/14/2024
MWE,20044869016,3000,20044869016_3000,1008,15,2024,15_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/14/2024
MWE,20044869016,3010,20044869016_3010,1008,15,2024,15_2024,1,0,0,10/19/2023,15,-4,0,0,0,0,0,-4,0,0,4,-4,11,11,20008777,4/14/2024
MWE,20044869015,3210,20044869015_3210,1008,15,2024,15_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,4/14/2024
MWE,20044869016,3200,20044869016_3200,1008,15,2024,15_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,15,15,20008777,4/14/2024
MWE,20044869015,3200,20044869015_3200,1008,15,2024,15_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,2,2,20008777,4/14/2024
MWE,20044869016,3210,20044869016_3210,1008,15,2024,15_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,4/14/2024
MWE,20044869015,3000,20044869015_3000,1008,16,2024,16_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,-3,-3,20008777,4/21/2024
MWE,20044869016,3220,20044869016_3220,1008,16,2024,16_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,4/21/2024
MWE,20044869015,3010,20044869015_3010,1008,16,2024,16_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,4/21/2024
MWE,20044869015,3220,20044869015_3220,1008,16,2024,16_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,4/21/2024
MWE,20044869016,3000,20044869016_3000,1008,16,2024,16_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,4/21/2024
MWE,20044869016,3010,20044869016_3010,1008,16,2024,16_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,10,10,20008777,4/21/2024
MWE,20044869015,3210,20044869015_3210,1008,16,2024,16_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,4/21/2024
MWE,20044869016,3200,20044869016_3200,1008,16,2024,16_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,14,14,20008777,4/21/2024
MWE,20044869015,3200,20044869015_3200,1008,16,2024,16_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,1,1,20008777,4/21/2024
MWE,20044869016,3210,20044869016_3210,1008,16,2024,16_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,4/21/2024
MWE,20044869015,3000,20044869015_3000,1008,17,2024,17_2024,1,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-9,-4,-4,20008777,4/28/2024
MWE,20044869016,3220,20044869016_3220,1008,17,2024,17_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-6,-6,20008777,4/28/2024
MWE,20044869015,3010,20044869015_3010,1008,17,2024,17_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,4/28/2024
MWE,20044869015,3220,20044869015_3220,1008,17,2024,17_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/28/2024
MWE,20044869016,3000,20044869016_3000,1008,17,2024,17_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,4/28/2024
MWE,20044869016,3010,20044869016_3010,1008,17,2024,17_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,9,9,20008777,4/28/2024
MWE,20044869015,3210,20044869015_3210,1008,17,2024,17_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,4/28/2024
MWE,20044869016,3200,20044869016_3200,1008,17,2024,17_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,13,13,20008777,4/28/2024
MWE,20044869015,3200,20044869015_3200,1008,17,2024,17_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,0,0,20008777,4/28/2024
MWE,20044869016,3210,20044869016_3210,1008,17,2024,17_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,4/28/2024
MWE,20044869015,3000,20044869015_3000,1008,18,2024,18_2024,1,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-10,-5,-5,20008777,5/5/2024
MWE,20044869016,3220,20044869016_3220,1008,18,2024,18_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,-7,-7,20008777,5/5/2024
MWE,20044869015,3010,20044869015_3010,1008,18,2024,18_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-6,-6,20008777,5/5/2024
MWE,20044869015,3220,20044869015_3220,1008,18,2024,18_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,5/5/2024
MWE,20044869016,3000,20044869016_3000,1008,18,2024,18_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,5/5/2024
MWE,20044869016,3010,20044869016_3010,1008,18,2024,18_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,8,8,20008777,5/5/2024
MWE,20044869015,3210,20044869015_3210,1008,18,2024,18_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,5/5/2024
MWE,20044869016,3200,20044869016_3200,1008,18,2024,18_2024,1,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-9,12,12,20008777,5/5/2024
MWE,20044869015,3200,20044869015_3200,1008,18,2024,18_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-1,-1,20008777,5/5/2024
MWE,20044869016,3210,20044869016_3210,1008,18,2024,18_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-6,-6,20008777,5/5/2024
ME,20044869006,3210,20044869006_3210,1007,9,2024,9_2024,0,0,0,null,0,11,0,0,0,0,0,11,0,0,4,11,11,11,20008777,3/3/2024
ME,20044869006,3000,20044869006_3000,1007,9,2024,9_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,3/3/2024
ME,20044869006,3200,20044869006_3200,1007,9,2024,9_2024,1,0,0,null,0,7,0,0,0,0,0,7,0,0,4,7,7,7,20008777,3/3/2024
ME,20044869006,3220,20044869006_3220,1007,9,2024,9_2024,0,0,0,null,0,4,0,0,0,0,0,4,0,0,4,6.4,4,6.4,20008777,3/3/2024
ME,20044869006,3010,20044869006_3010,1007,9,2024,9_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,3/3/2024
ME,20044869006,3210,20044869006_3210,1007,10,2024,10_2024,1,0,0,null,0,10,0,0,0,0,0,10,0,0,4,10,10,10,20008777,3/10/2024
ME,20044869006,3000,20044869006_3000,1007,10,2024,10_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,3/10/2024
ME,20044869006,3200,20044869006_3200,1007,10,2024,10_2024,1,0,0,null,0,6,0,0,0,0,0,6,0,0,4,6,6,6,20008777,3/10/2024
ME,20044869006,3220,20044869006_3220,1007,10,2024,10_2024,0,0,0,null,0,4,0,0,0,0,0,4,0,0,4,5.33,4,5.33,20008777,3/10/2024
ME,20044869006,3010,20044869006_3010,1007,10,2024,10_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/10/2024
ME,20044869006,3210,20044869006_3210,1007,11,2024,11_2024,1,0,0,null,0,9,0,0,0,0,0,9,0,0,4,9,9,9,20008777,3/17/2024
ME,20044869006,3000,20044869006_3000,1007,11,2024,11_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,3/17/2024
ME,20044869006,3200,20044869006_3200,1007,11,2024,11_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,3/17/2024
ME,20044869006,3220,20044869006_3220,1007,11,2024,11_2024,0,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4.57,4,4.57,20008777,3/17/2024
ME,20044869006,3010,20044869006_3010,1007,11,2024,11_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,3/17/2024
ME,20044869006,3210,20044869006_3210,1007,12,2024,12_2024,1,0,0,null,0,8,0,0,0,0,0,8,0,0,4,8,8,8,20008777,3/24/2024
ME,20044869006,3000,20044869006_3000,1007,12,2024,12_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/24/2024
ME,20044869006,3200,20044869006_3200,1007,12,2024,12_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,3/24/2024
ME,20044869006,3220,20044869006_3220,1007,12,2024,12_2024,0,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,3/24/2024
ME,20044869006,3010,20044869006_3010,1007,12,2024,12_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,3/24/2024
ME,20044869006,3210,20044869006_3210,1007,13,2024,13_2024,1,0,0,null,0,7,0,0,0,0,0,7,0,0,4,7,7,7,20008777,3/31/2024
ME,20044869006,3000,20044869006_3000,1007,13,2024,13_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,3/31/2024
ME,20044869006,3200,20044869006_3200,1007,13,2024,13_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,3/31/2024
ME,20044869006,3220,20044869006_3220,1007,13,2024,13_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,3/31/2024
ME,20044869006,3010,20044869006_3010,1007,13,2024,13_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,3/31/2024
ME,20044869006,3210,20044869006_3210,1007,14,2024,14_2024,1,0,0,null,0,6,0,0,0,0,0,6,0,0,4,6,6,6,20008777,4/7/2024
ME,20044869006,3000,20044869006_3000,1007,14,2024,14_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,4/7/2024
ME,20044869006,3200,20044869006_3200,1007,14,2024,14_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,4/7/2024
ME,20044869006,3220,20044869006_3220,1007,14,2024,14_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,4/7/2024
ME,20044869006,3010,20044869006_3010,1007,14,2024,14_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,4/7/2024
ME,20044869006,3210,20044869006_3210,1007,15,2024,15_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,4/14/2024
ME,20044869006,3000,20044869006_3000,1007,15,2024,15_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,4/14/2024
ME,20044869006,3200,20044869006_3200,1007,15,2024,15_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,4/14/2024
ME,20044869006,3220,20044869006_3220,1007,15,2024,15_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,4/14/2024
ME,20044869006,3010,20044869006_3010,1007,15,2024,15_2024,1,0,0,10/19/2023,4,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,4/14/2024
ME,20044869006,3210,20044869006_3210,1007,16,2024,16_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,4/21/2024
ME,20044869006,3000,20044869006_3000,1007,16,2024,16_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,4/21/2024
ME,20044869006,3200,20044869006_3200,1007,16,2024,16_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,4/21/2024
ME,20044869006,3220,20044869006_3220,1007,16,2024,16_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,4/21/2024
ME,20044869006,3010,20044869006_3010,1007,16,2024,16_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,4/21/2024
ME,20044869006,3210,20044869006_3210,1007,17,2024,17_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/28/2024
ME,20044869006,3000,20044869006_3000,1007,17,2024,17_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,4/28/2024
ME,20044869006,3200,20044869006_3200,1007,17,2024,17_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,4/28/2024
ME,20044869006,3220,20044869006_3220,1007,17,2024,17_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,4/28/2024
ME,20044869006,3010,20044869006_3010,1007,17,2024,17_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,4/28/2024
ME,20044869006,3210,20044869006_3210,1007,18,2024,18_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,5/5/2024
ME,20044869006,3000,20044869006_3000,1007,18,2024,18_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-6,-6,20008777,5/5/2024
ME,20044869006,3200,20044869006_3200,1007,18,2024,18_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,5/5/2024
ME,20044869006,3220,20044869006_3220,1007,18,2024,18_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,5/5/2024
ME,20044869006,3010,20044869006_3010,1007,18,2024,18_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,5/5/2024
FWBB,20061751041,3220,20061751041_3220,800BR,9,2024,9_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,3/3/2024
FWBB,20061751012,3000,20061751012_3000,800BR,9,2024,9_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,3/3/2024
FWBB,20061751012,3010,20061751012_3010,800BR,9,2024,9_2024,1,0,0,null,0,11,0,0,0,0,0,11,0,0,4,11,11,11,20008777,3/3/2024
FWBB,20061751013,3200,20061751013_3200,800BR,9,2024,9_2024,1,0,0,null,0,11,0,0,0,0,0,11,0,0,4,11,11,11,20008777,3/3/2024
FWBB,20061751038,3200,20061751038_3200,800BR,9,2024,9_2024,2,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-0.5,-1,-0.5,20008777,3/3/2024
FWBB,20061751046,3200,20061751046_3200,800BR,9,2024,9_2024,3,0,0,null,0,4,0,0,0,0,0,4,0,0,4,1.68,4,1.68,20008777,3/3/2024
FWBB,20061751013,3010,20061751013_3010,800BR,9,2024,9_2024,1,0,0,null,0,14,0,0,0,0,0,14,0,0,4,14,14,14,20008777,3/3/2024
FWBB,20061751041,3210,20061751041_3210,800BR,9,2024,9_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,3/3/2024
FWBB,20061751038,3210,20061751038_3210,800BR,9,2024,9_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,3/3/2024
FWBB,20061751013,3220,20061751013_3220,800BR,9,2024,9_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,3/3/2024
FWBB,20061751042,3220,20061751042_3220,800BR,9,2024,9_2024,2,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/3/2024
FWBB,20061751012,3210,20061751012_3210,800BR,9,2024,9_2024,1,0,0,null,0,21,0,0,0,0,0,21,0,0,4,21,21,21,20008777,3/3/2024
FWBB,20061751043,3210,20061751043_3210,800BR,9,2024,9_2024,3,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-1.26,-3,-1.26,20008777,3/3/2024
FWBB,20061751043,3000,20061751043_3000,800BR,9,2024,9_2024,3,0,0,null,0,22,0,0,0,0,0,22,0,0,4,7.33,22,7.33,20008777,3/3/2024
FWBB,20061751039,3220,20061751039_3220,800BR,9,2024,9_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,3/3/2024
FWBB,20061751041,3010,20061751041_3010,800BR,9,2024,9_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,3/3/2024
FWBB,20061751040,3000,20061751040_3000,800BR,9,2024,9_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,3/3/2024
FWBB,20061751046,3000,20061751046_3000,800BR,9,2024,9_2024,5,0,0,null,0,36,0,0,0,0,0,36,0,0,4,8,36,8,20008777,3/3/2024
FWBB,20061751039,3010,20061751039_3010,800BR,9,2024,9_2024,2,0,0,null,0,8,0,0,0,0,0,8,0,0,4,5.82,8,5.82,20008777,3/3/2024
FWBB,20061751039,3200,20061751039_3200,800BR,9,2024,9_2024,2,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/3/2024
FWBB,20061751042,3210,20061751042_3210,800BR,9,2024,9_2024,3,0,0,null,0,10,0,0,0,0,0,10,0,0,4,4.21,10,4.21,20008777,3/3/2024
FWBB,20061751042,3000,20061751042_3000,800BR,9,2024,9_2024,3,0,0,null,0,5,0,0,0,0,0,5,0,0,4,2,5,2,20008777,3/3/2024
FWBB,20061751046,3210,20061751046_3210,800BR,9,2024,9_2024,2,0,0,null,0,21,0,0,0,0,0,21,0,0,4,10.5,21,10.5,20008777,3/3/2024
FWBB,20061751043,3220,20061751043_3220,800BR,9,2024,9_2024,2,0,0,null,0,4,0,0,0,0,0,4,0,0,4,2,4,2,20008777,3/3/2024
FWBB,20061751046,3220,20061751046_3220,800BR,9,2024,9_2024,2,0,0,null,0,6,0,0,0,0,0,6,0,0,4,3,6,3,20008777,3/3/2024
FWBB,20061751040,3010,20061751040_3010,800BR,9,2024,9_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/3/2024
FWBB,20061751041,3000,20061751041_3000,800BR,9,2024,9_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/3/2024
FWBB,20061751012,3220,20061751012_3220,800BR,9,2024,9_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,3/3/2024
FWBB,20061751012,3200,20061751012_3200,800BR,9,2024,9_2024,1,0,0,null,0,9,0,0,0,0,0,9,0,0,4,9,9,9,20008777,3/3/2024
FWBB,20061751040,3220,20061751040_3220,800BR,9,2024,9_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,3/3/2024
FWBB,20061751038,3010,20061751038_3010,800BR,9,2024,9_2024,2,0,0,null,0,11,0,0,0,0,0,11,0,0,4,8,11,8,20008777,3/3/2024
FWBB,20061751040,3210,20061751040_3210,800BR,9,2024,9_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,3/3/2024
FWBB,20061751042,3010,20061751042_3010,800BR,9,2024,9_2024,2,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-1,-0.5,20008777,3/3/2024
FWBB,20061751042,3200,20061751042_3200,800BR,9,2024,9_2024,2,0,0,null,0,13,0,0,0,0,0,13,0,1,4,8.67,14,9.33,20008777,3/3/2024
FWBB,20061751043,3010,20061751043_3010,800BR,9,2024,9_2024,3,0,0,null,0,5,0,0,0,0,0,5,0,0,4,2.11,5,2.11,20008777,3/3/2024
FWBB,20061751038,3000,20061751038_3000,800BR,9,2024,9_2024,3,0,0,null,0,2,0,0,0,0,0,2,0,0,4,0.67,2,0.67,20008777,3/3/2024
FWBB,20061751038,3220,20061751038_3220,800BR,9,2024,9_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/3/2024
FWBB,20061751040,3200,20061751040_3200,800BR,9,2024,9_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,3/3/2024
FWBB,20061751039,3210,20061751039_3210,800BR,9,2024,9_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/3/2024
FWBB,20061751013,3000,20061751013_3000,800BR,9,2024,9_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,3/3/2024
FWBB,20061751041,3200,20061751041_3200,800BR,9,2024,9_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/3/2024
FWBB,20061751043,3200,20061751043_3200,800BR,9,2024,9_2024,2,0,0,null,0,7,0,0,0,0,0,7,0,0,4,5.09,7,5.09,20008777,3/3/2024
FWBB,20061751013,3210,20061751013_3210,800BR,9,2024,9_2024,1,0,0,null,0,19,0,0,0,0,0,19,0,0,4,19,19,19,20008777,3/3/2024
FWBB,20061751046,3010,20061751046_3010,800BR,9,2024,9_2024,2,0,0,null,0,11,0,0,0,0,0,11,0,0,4,5.5,11,5.5,20008777,3/3/2024
FWBB,20061751039,3000,20061751039_3000,800BR,9,2024,9_2024,3,0,0,null,0,3,0,0,0,0,0,3,0,0,4,1,3,1,20008777,3/3/2024
FWBB,20061751041,3220,20061751041_3220,800BR,10,2024,10_2024,1,0,0,11/10/2023,2,2,0,0,0,0,0,2,0,0,4,2,4,4,20008777,3/10/2024
FWBB,20061751012,3000,20061751012_3000,800BR,10,2024,10_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,3/10/2024
FWBB,20061751012,3010,20061751012_3010,800BR,10,2024,10_2024,1,0,0,null,0,10,0,0,0,0,0,10,0,0,4,10,10,10,20008777,3/10/2024
FWBB,20061751013,3200,20061751013_3200,800BR,10,2024,10_2024,1,0,0,null,0,10,0,0,0,0,0,10,0,0,4,10,10,10,20008777,3/10/2024
FWBB,20061751038,3200,20061751038_3200,800BR,10,2024,10_2024,2,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-1.5,-3,-1.5,20008777,3/10/2024
FWBB,20061751046,3200,20061751046_3200,800BR,10,2024,10_2024,3,0,0,null,0,1,0,0,0,0,0,1,0,0,4,0.44,1,0.44,20008777,3/10/2024
FWBB,20061751013,3010,20061751013_3010,800BR,10,2024,10_2024,1,0,0,null,0,13,0,0,0,0,0,13,0,0,4,13,13,13,20008777,3/10/2024
FWBB,20061751041,3210,20061751041_3210,800BR,10,2024,10_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,3/10/2024
FWBB,20061751038,3210,20061751038_3210,800BR,10,2024,10_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,3/10/2024
FWBB,20061751013,3220,20061751013_3220,800BR,10,2024,10_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,3/10/2024
FWBB,20061751042,3220,20061751042_3220,800BR,10,2024,10_2024,2,0,0,11/10/2023,18,-2,0,0,0,0,0,-2,0,0,4,-1,16,8,20008777,3/10/2024
FWBB,20061751012,3210,20061751012_3210,800BR,10,2024,10_2024,1,0,0,null,0,20,0,0,0,0,0,20,0,0,4,20,20,20,20008777,3/10/2024
FWBB,20061751043,3210,20061751043_3210,800BR,10,2024,10_2024,3,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-2.67,-6,-2.67,20008777,3/10/2024
FWBB,20061751043,3000,20061751043_3000,800BR,10,2024,10_2024,3,0,0,null,0,19,0,0,0,0,0,19,0,0,4,6.33,19,6.33,20008777,3/10/2024
FWBB,20061751039,3220,20061751039_3220,800BR,10,2024,10_2024,1,0,0,11/10/2023,13,-2,0,0,0,0,0,-2,0,0,4,-2,11,11,20008777,3/10/2024
FWBB,20061751041,3010,20061751041_3010,800BR,10,2024,10_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,3/10/2024
FWBB,20061751040,3000,20061751040_3000,800BR,10,2024,10_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/10/2024
FWBB,20061751046,3000,20061751046_3000,800BR,10,2024,10_2024,5,0,0,null,0,31,0,0,0,0,0,31,0,0,4,6.89,31,6.89,20008777,3/10/2024
FWBB,20061751039,3010,20061751039_3010,800BR,10,2024,10_2024,2,0,0,null,0,6,0,0,0,0,0,6,0,0,4,4.8,6,4.8,20008777,3/10/2024
FWBB,20061751039,3200,20061751039_3200,800BR,10,2024,10_2024,2,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-1,-2,-1,20008777,3/10/2024
FWBB,20061751042,3210,20061751042_3210,800BR,10,2024,10_2024,3,0,0,null,0,7,0,0,0,0,0,7,0,0,4,3.11,7,3.11,20008777,3/10/2024
FWBB,20061751042,3000,20061751042_3000,800BR,10,2024,10_2024,3,0,0,null,0,2,0,0,0,0,0,2,0,0,4,0.8,2,0.8,20008777,3/10/2024
FWBB,20061751046,3210,20061751046_3210,800BR,10,2024,10_2024,2,0,0,null,0,19,0,0,0,0,0,19,0,0,4,9.5,19,9.5,20008777,3/10/2024
FWBB,20061751043,3220,20061751043_3220,800BR,10,2024,10_2024,2,0,0,11/10/2023,17,2,0,0,0,0,0,2,0,0,4,1,19,9.5,20008777,3/10/2024
FWBB,20061751046,3220,20061751046_3220,800BR,10,2024,10_2024,2,0,0,11/10/2023,13,4,0,0,0,0,0,4,0,0,4,2,17,8.5,20008777,3/10/2024
FWBB,20061751040,3010,20061751040_3010,800BR,10,2024,10_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,3/10/2024
FWBB,20061751041,3000,20061751041_3000,800BR,10,2024,10_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,3/10/2024
